rule_a,rule_b,class_pair,label,period,shift,residual,residual_unshifted,mean_hamming,std_hamming,mean_hamming_after_burn_in,domination,dominant_rule,rule_share_a,rule_share_b,settle,settled_at,late_label,late_period,domination_occupancy,decisive_frac,decisive_share_a,settle_raw,arm_flip_rate,freeze_gen,ta_confidence,arm_walls_initial,arm_walls_final,same_arm_as_initial,occupancy_check,plot_path,lag_plot_path,metrics_path
0,1,I_x_II,cycle,2,0,2.1210230918211945e-16,0.0,0.44302487562189047,0.005797025514368314,0.4427860696517412,coexist,,0.5522388059701493,0.44776119402985076,early,50,cycle,2,coexist,0.572139303482587,0.6130434782608696,early,0.0,1,0.9151464897733554,104,100,0.9900497512437811,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule1/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule1/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule1/metrics.json
0,2,I_x_II,fixed,1,0,0.0,0.0,0.00127363184079602,0.02393157080481991,0.0,neutral,,0.5422885572139303,0.4577114427860697,early,50,fixed,1,coexist,0.0,,early,0.0,0,1.0,104,104,1.0,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule2/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule2/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule2/metrics.json
0,3,I_x_II,cycle,2,0,0.0,0.0,0.45784079601990063,0.006917613025176384,0.4577114427860697,coexist,,0.5422885572139303,0.4577114427860697,early,50,cycle,2,coexist,0.6492537313432836,0.6475095785440613,early,0.0,1,0.9190160309563297,104,98,0.9800995024875622,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule3/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule3/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule3/metrics.json
0,4,I_x_II,fixed,1,0,0.0,0.0,0.0009950248756218907,0.02002201703894402,0.0,neutral,,0.5920398009950248,0.4079601990049751,early,50,fixed,1,coexist,0.0,,early,0.0,10,1.0,104,104,0.9502487562189055,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule4/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule4/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule4/metrics.json
0,5,I_x_II,cycle,2,0,2.1210230918211945e-16,0.0,0.23511442786069653,0.013908508110379364,0.23383084577114432,coexist,,0.7661691542288557,0.23383084577114427,early,50,cycle,2,coexist,0.7935323383084577,0.8526645768025078,early,0.0,21,0.9955776672194582,104,40,0.7761194029850746,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule5/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule5/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule5/metrics.json
0,6,I_x_II,fixed,1,0,0.0,0.0,0.0012935323383084577,0.021745562384740198,0.0,neutral,,0.5970149253731343,0.40298507462686567,early,50,fixed,1,coexist,0.0,,early,0.0,10,1.0,104,98,0.945273631840796,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule6/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule6/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule6/metrics.json
0,7,I_x_II,cycle,2,0,7.070076972737315e-17,0.0,0.27453731343283583,0.013197567492838473,0.2736318407960199,coexist,,0.7263681592039801,0.2736318407960199,early,50,cycle,2,coexist,0.8134328358208955,0.8318042813455657,early,0.0,20,0.9939192924267549,104,40,0.7860696517412935,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule7/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule7/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule7/metrics.json
0,9,I_x_II,cycle,6,0,0.0,0.0,0.3338208955223881,0.019559514046567673,0.3333582089552239,coexist,,0.5522388059701493,0.44776119402985076,early,50,cycle,6,coexist,0.5293034825870647,0.6288184979791334,early,0.0,1,0.9119458264234382,104,100,0.9900497512437811,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule9/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule9/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule9/metrics.json
0,10,I_x_II,fixed,1,0,0.0,0.0,0.0013333333333333333,0.02196063857885104,0.0,neutral,,0.5422885572139303,0.4577114427860697,early,50,fixed,1,coexist,0.0,,early,0.0,0,1.0,104,104,1.0,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule10/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule10/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule10/metrics.json
0,11,I_x_II,cycle,6,0,0.0,0.0,0.34553233830845775,0.031347111824964635,0.3450124378109453,coexist,,0.5422885572139303,0.4577114427860697,early,50,cycle,6,coexist,0.6621393034825871,0.6660906153730558,early,0.0,1,0.9314593698175789,104,98,0.9800995024875622,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule11/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule11/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule11/metrics.json
0,12,I_x_II,fixed,1,0,0.0,0.0,0.0009950248756218905,0.017645918259669848,0.0,neutral,,0.6467661691542289,0.35323383084577115,early,50,fixed,1,coexist,0.0,,early,0.0,10,1.0,104,100,0.8955223880597015,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule12/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule12/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule12/metrics.json
0,13,I_x_II,fixed,1,0,0.0,0.0,0.0028059701492537314,0.024266117005893203,0.0,dominate_complete,a,1.0,0.0,early,50,fixed,1,dominate_complete,1.0,1.0,early,0.0,25,1.0,104,0,0.5422885572139303,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule13/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule13/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule13/metrics.json
0,14,I_x_II,fixed,1,0,0.0,0.0,0.0013134328358208956,0.019527793511752354,0.0,neutral,,0.6567164179104478,0.34328358208955223,early,50,fixed,1,coexist,0.0,,early,0.0,14,1.0,104,94,0.8855721393034826,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule14/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule14/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule14/metrics.json
0,15,I_x_II,fixed,1,0,0.0,0.0,0.0033631840796019903,0.027461165146406986,0.0,dominate_complete,a,1.0,0.0,early,50,fixed,1,dominate_complete,1.0,1.0,early,0.0,37,1.0,104,0,0.5422885572139303,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule15/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule15/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule15/metrics.json
0,19,I_x_II,cycle,2,0,2.828030789094926e-16,0.0,0.45313432835820894,0.008890868817388532,0.45273631840796014,coexist,,0.5472636815920398,0.4527363184079602,early,50,cycle,2,coexist,0.7238805970149254,0.6872852233676976,early,0.0,1,0.8935876174682144,104,98,0.9751243781094527,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule19/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule19/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule19/metrics.json
0,23,I_x_II,cycle,2,0,0.0,0.0,0.3143184079601991,0.013388831553798136,0.3134328358208956,coexist,,0.6865671641791045,0.31343283582089554,early,50,cycle,2,coexist,0.8333333333333334,0.8119402985074626,early,0.0,13,0.9955776672194582,104,46,0.8258706467661692,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule23/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule23/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule23/metrics.json
0,24,I_x_II,fixed,1,0,0.0,0.0,0.0013532338308457712,0.022531335901308354,0.0,neutral,,0.5472636815920398,0.4527363184079602,early,50,fixed,1,coexist,0.0,,early,0.0,1,1.0,104,104,0.9950248756218906,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule24/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule24/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule24/metrics.json
0,25,I_x_II,cycle,8,0,7.070076972737315e-17,0.0,0.35007960199004967,0.012862446833749238,0.34950248756218905,coexist,,0.5572139303482587,0.4427860696517413,early,50,cycle,8,coexist,0.650547263681592,0.6749005812174977,early,0.0,1,0.9121779988944168,104,100,0.9850746268656716,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule25/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule25/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule25/metrics.json
0,26,I_x_II,cycle,2,0,4.949053880916121e-16,0.0,0.12045771144278604,0.018300787924092447,0.11940298507462684,coexist,,0.5522388059701493,0.44776119402985076,early,50,cycle,2,coexist,0.11442786069651742,0.4782608695652174,early,0.0,3,0.9566058595909342,104,106,0.9900497512437811,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule26/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule26/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule26/metrics.json
0,27,I_x_II,cycle,6,0,2.1210230918211945e-16,0.0,0.4083681592039801,0.011374744709552593,0.4079477611940298,coexist,,0.5472636815920398,0.4527363184079602,early,50,cycle,6,coexist,0.7439303482587065,0.6855480505584164,early,0.0,1,0.8551409618573799,104,98,0.9751243781094527,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule27/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule27/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule27/metrics.json
0,28,I_x_II,cycle,2,0,7.070076972737315e-17,0.0,0.03110447761194029,0.018476741206038236,0.02985074626865671,coexist,,0.6766169154228856,0.32338308457711445,early,50,cycle,2,coexist,0.05721393034825871,0.21739130434782608,early,0.0,15,0.9864566058595909,104,86,0.8656716417910447,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule28/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule28/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule28/metrics.json
0,29,I_x_II,cycle,2,0,2.828030789094926e-16,0.0,0.11593034825870649,0.01894653566179902,0.11442786069651742,coexist,,0.7910447761194029,0.208955223880597,early,50,cycle,2,coexist,0.8582089552238806,0.8347826086956521,early,0.0,19,0.9615809839690437,104,32,0.7512437810945274,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule29/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule29/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule29/metrics.json
0,33,I_x_II,cycle,2,0,7.070076972737315e-17,0.0,0.42821890547263675,0.010204240859637578,0.4278606965174129,coexist,,0.5572139303482587,0.4427860696517413,early,50,cycle,2,coexist,0.582089552238806,0.6324786324786325,early,0.0,1,0.9234383637368713,104,98,0.9850746268656716,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule33/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule33/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule33/metrics.json
0,34,I_x_II,fixed,1,0,0.0,0.0,0.001671641791044776,0.02822220331725,0.0,neutral,,0.5522388059701493,0.44776119402985076,early,50,fixed,1,coexist,0.0,,early,0.0,1,1.0,104,104,0.9900497512437811,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule34/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule34/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule34/metrics.json
0,35,I_x_II,cycle,2,0,0.0,0.0,0.4380696517412934,0.011389988512761268,0.4378109452736317,coexist,,0.5621890547263682,0.43781094527363185,early,50,cycle,2,coexist,0.6865671641791045,0.6811594202898551,early,0.0,2,0.9322830292979546,104,100,0.9800995024875622,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule35/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule35/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule35/metrics.json
0,36,I_x_II,fixed,1,0,0.0,0.0,0.0013532338308457712,0.023744437702832986,0.0,neutral,,0.5970149253731343,0.40298507462686567,early,50,fixed,1,coexist,0.0,,early,0.0,10,1.0,104,88,0.9253731343283582,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule36/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule36/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule36/metrics.json
0,37,I_x_II,cycle,2,0,0.0,0.0,0.3235820895522389,0.013481026510996969,0.3233830845771144,coexist,,0.6716417910447762,0.3283582089552239,early,50,cycle,2,coexist,0.7437810945273632,0.782608695652174,early,0.0,21,0.9892205638474296,104,46,0.8308457711442786,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule37/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule37/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule37/metrics.json
0,38,I_x_II,fixed,1,0,0.0,0.0,0.001671641791044776,0.025685861309311952,0.0,neutral,,0.6019900497512438,0.39800995024875624,early,50,fixed,1,coexist,0.0,,early,0.0,9,1.0,104,86,0.9203980099502488,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule38/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule38/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule38/metrics.json
0,42,I_x_II,fixed,1,0,0.0,0.0,0.001671641791044776,0.026248250780630054,0.0,neutral,,0.5522388059701493,0.44776119402985076,early,50,fixed,1,coexist,0.0,,early,0.0,1,1.0,104,104,0.9900497512437811,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule42/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule42/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule42/metrics.json
0,43,I_x_II,cycle,6,0,7.070076972737315e-17,0.0,0.3373731343283582,0.02812976679790383,0.3366666666666667,coexist,,0.5572139303482587,0.4427860696517413,early,50,cycle,6,coexist,0.6941791044776119,0.6926825772235362,early,0.0,2,0.9344002211166391,104,100,0.9751243781094527,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule43/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule43/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule43/metrics.json
0,44,I_x_II,fixed,1,0,0.0,0.0,0.0013930348258706466,0.021406683139098107,0.0,neutral,,0.6467661691542289,0.35323383084577115,early,50,fixed,1,coexist,0.0,,early,0.0,12,1.0,104,88,0.8557213930348259,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule44/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule44/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule44/metrics.json
0,46,I_x_II,fixed,1,0,0.0,0.0,0.001671641791044776,0.023409059353175655,0.0,neutral,,0.6567164179104478,0.34328358208955223,early,50,fixed,1,coexist,0.0,,early,0.0,12,1.0,104,84,0.8557213930348259,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule46/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule46/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule46/metrics.json
0,50,I_x_II,cycle,2,0,7.070076972737315e-17,0.0,0.14123383084577112,0.024216877728183886,0.1393034825870647,coexist,,0.5920398009950248,0.4079601990049751,early,50,cycle,2,coexist,0.13432835820895522,0.48148148148148145,early,0.009950248756218905,500,0.9303482587064676,104,114,0.9502487562189055,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule50/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule50/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule50/metrics.json
0,51,I_x_II,cycle,2,0,0.0,0.0,0.4236517412935325,0.013911042058778692,0.4228855721393036,coexist,,0.5796019900497512,0.42039800995024873,early,50,cycle,2,coexist,0.7885572139303483,0.7318611987381703,early,0.004975124378109453,500,0.8355444997236042,104,106,0.9601990049751243,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule51/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule51/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule51/metrics.json
0,56,I_x_II,fixed,1,0,0.0,0.0,0.0018706467661691538,0.02727830526209118,0.0,neutral,,0.5522388059701493,0.44776119402985076,early,50,fixed,1,coexist,0.0,,early,0.0,1,1.0,104,102,0.9900497512437811,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule56/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule56/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule56/metrics.json
0,57,I_x_II,cycle,12,0,0.0,0.0,0.34816915422885575,0.02335113515404234,0.34742537313432836,coexist,,0.5671641791044776,0.43283582089552236,early,50,cycle,12,coexist,0.6823880597014925,0.7010790317876932,early,0.0,6,0.9145936981757878,104,100,0.9751243781094527,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule57/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule57/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule57/metrics.json
0,58,I_x_II,cycle,2,0,0.0,0.0,0.17079601990049748,0.020182761892932086,0.16915422885572134,coexist,,0.5920398009950248,0.4079601990049751,early,50,cycle,2,coexist,0.15920398009950248,0.46875,early,0.01990049751243781,500,0.9203980099502488,104,114,0.9502487562189055,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule58/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule58/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule58/metrics.json
0,62,I_x_II,cycle,12,0,0.0,0.0,0.1523582089552239,0.019285666497535214,0.1517412935323383,coexist,,0.5671641791044776,0.43283582089552236,early,50,cycle,12,coexist,0.36074626865671644,0.4356640463384361,early,0.0,8,0.9308126036484244,104,80,0.9353233830845771,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule62/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule62/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule62/metrics.json
0,72,I_x_II,fixed,1,0,0.0,0.0,0.0009950248756218905,0.01832035088509649,0.0,neutral,,0.5472636815920398,0.4527363184079602,early,50,fixed,1,coexist,0.0,,early,0.0,1,1.0,104,102,0.9950248756218906,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule72/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule72/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule72/metrics.json
0,73,I_x_II,cycle,6,0,0.0,0.0,0.1753333333333333,0.020048847553180902,0.17416666666666664,coexist,,0.5498507462686567,0.4501492537313433,early,50,cycle,6,coexist,0.5882089552238806,0.46257295102765794,early,0.018208955223880597,500,0.8877059148700941,104,94,0.9751243781094527,0.0,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule73/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule73/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_majority/I_x_II/rule0_vs_rule73/metrics.json
