rule_a,rule_b,class_pair,label,period,shift,residual,residual_unshifted,mean_hamming,std_hamming,mean_hamming_after_burn_in,domination,dominant_rule,rule_share_a,rule_share_b,settle,settled_at,late_label,late_period,plot_path,lag_plot_path,metrics_path
0,1,I_x_II,cycle,2,0,0.0,0.0,0.561313432835821,0.007823806630998267,0.5621890547263684,coexist,,0.47512437810945274,0.5248756218905473,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule1/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule1/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule1/metrics.json
0,2,I_x_II,fixed,1,0,0.0,0.0,0.001353233830845771,0.02404278258996758,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule2/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule2/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule2/metrics.json
0,3,I_x_II,cycle,2,0,0.0,0.0,0.6399004975124378,0.014603155385877347,0.6417910447761193,coexist,,0.4975124378109453,0.5024875621890548,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule3/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule3/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule3/metrics.json
0,4,I_x_II,fixed,1,0,0.0,0.0,0.0008955223880597015,0.02000445483912419,0.0,coexist,,0.472636815920398,0.527363184079602,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule4/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule4/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule4/metrics.json
0,5,I_x_II,cycle,2,0,3.535038486368658e-16,0.0,0.11673631840796023,0.022561354732334536,0.11442786069651742,coexist,,0.3656716417910448,0.6343283582089553,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule5/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule5/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule5/metrics.json
0,6,I_x_II,fixed,1,0,0.0,0.0,0.002228855721393035,0.02249245753082786,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule6/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule6/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule6/metrics.json
0,7,I_x_II,near_cycle,2,0,0.00017456576765310962,0.00017456576765296326,0.29839800995024873,0.018326778093198614,0.29368159203980093,coexist,,0.43034825870646765,0.5696517412935324,late,200,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule7/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule7/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule7/metrics.json
0,9,I_x_II,cycle,2,0,0.0,0.0,0.5407960199004975,0.012732819793104201,0.5422885572139303,coexist,,0.43781094527363185,0.5621890547263682,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule9/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule9/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule9/metrics.json
0,10,I_x_II,fixed,1,0,0.0,0.0,0.0014129353233830843,0.022179986099447817,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule10/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule10/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule10/metrics.json
0,11,I_x_II,cycle,2,0,0.0,0.0,0.6295621890547264,0.019858311006398077,0.6318407960199004,coexist,,0.47512437810945274,0.5248756218905473,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule11/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule11/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule11/metrics.json
0,12,I_x_II,fixed,1,0,0.0,0.0,0.0007860696517412936,0.017559465914342338,0.0,coexist,,0.44776119402985076,0.5522388059701493,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule12/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule12/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule12/metrics.json
0,13,I_x_II,cycle,2,0,0.0,0.0,0.031323383084577106,0.02123648843100423,0.02985074626865671,coexist,,0.3283582089552239,0.6716417910447762,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule13/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule13/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule13/metrics.json
0,14,I_x_II,fixed,1,0,0.0,0.0,0.003223880597014925,0.02184306020743801,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule14/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule14/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule14/metrics.json
0,15,I_x_II,near_cycle,2,0,0.00014962780084505793,0.00014962780084539707,0.2515422885572139,0.0288172672234112,0.24409203980099495,coexist,,0.38308457711442784,0.6169154228855721,late,150,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule15/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule15/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule15/metrics.json
0,19,I_x_II,cycle,2,0,2.828030789094926e-16,0.0,0.7635820895522387,0.02247390947331322,0.7661691542288557,coexist,,0.5174129353233831,0.48258706467661694,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule19/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule19/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule19/metrics.json
0,23,I_x_II,cycle,12,0,0.0,0.0,0.5139402985074628,0.014612640729091284,0.5149253731343285,coexist,,0.5443781094527363,0.4556218905472637,early,50,cycle,12,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule23/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule23/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule23/metrics.json
0,24,I_x_II,fixed,1,0,0.0,0.0,0.0013532338308457712,0.022531335901308354,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule24/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule24/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule24/metrics.json
0,25,I_x_II,cycle,2,0,2.1210230918211945e-16,0.0,0.6390845771144279,0.02004182651430389,0.6417910447761193,coexist,,0.48258706467661694,0.5174129353233831,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule25/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule25/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule25/metrics.json
0,26,I_x_II,cycle,84,0,0.0,0.0,0.13399004975124382,0.02012028874439782,0.13195273631840795,coexist,,0.42412935323383083,0.5758706467661692,late,200,near_cycle,4,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule26/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule26/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule26/metrics.json
0,27,I_x_II,cycle,2,0,0.0,0.0,0.7532139303482586,0.025693607787764184,0.7562189054726367,coexist,,0.5074626865671642,0.4925373134328358,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule27/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule27/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule27/metrics.json
0,28,I_x_II,cycle,2,0,2.1210230918211945e-16,0.0,0.11438805970149256,0.015770387790448037,0.11442786069651742,coexist,,0.43034825870646765,0.5696517412935324,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule28/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule28/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule28/metrics.json
0,29,I_x_II,cycle,2,0,0.0,0.0,0.2485174129353234,0.013970886289752526,0.24875621890547264,coexist,,0.39303482587064675,0.6069651741293532,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule29/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule29/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule29/metrics.json
0,33,I_x_II,cycle,2,0,0.0,0.0,0.5414925373134327,0.010324312132264818,0.5422885572139303,coexist,,0.44029850746268656,0.5597014925373134,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule33/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule33/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule33/metrics.json
0,34,I_x_II,fixed,1,0,0.0,0.0,0.0019502487562189055,0.028638025966780216,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule34/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule34/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule34/metrics.json
0,35,I_x_II,cycle,2,0,0.0,0.0,0.6399303482587065,0.016535178960742473,0.6417910447761193,coexist,,0.4975124378109453,0.5024875621890548,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule35/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule35/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule35/metrics.json
0,36,I_x_II,fixed,1,0,0.0,0.0,0.0011442786069651742,0.023641579559165998,0.0,coexist,,0.46766169154228854,0.5323383084577115,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule36/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule36/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule36/metrics.json
0,37,I_x_II,cycle,12,0,0.0,0.0,0.16400995024875623,0.028347228388206427,0.16253731343283584,coexist,,0.40676616915422886,0.5932338308457712,early,50,cycle,12,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule37/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule37/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule37/metrics.json
0,38,I_x_II,fixed,1,0,0.0,0.0,0.00254726368159204,0.02659614942949686,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule38/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule38/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule38/metrics.json
0,42,I_x_II,fixed,1,0,0.0,0.0,0.0019502487562189053,0.026804027305704546,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule42/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule42/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule42/metrics.json
0,43,I_x_II,cycle,2,0,4.949053880916121e-16,0.0,0.6247761194029852,0.01958683152550925,0.6268656716417912,coexist,,0.46766169154228854,0.5323383084577115,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule43/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule43/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule43/metrics.json
0,44,I_x_II,fixed,1,0,0.0,0.0,0.0010447761194029852,0.02122804595111386,0.0,coexist,,0.4527363184079602,0.5472636815920398,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule44/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule44/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule44/metrics.json
0,46,I_x_II,fixed,1,0,0.0,0.0,0.0029850746268656712,0.025134966489577165,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule46/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule46/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule46/metrics.json
0,50,I_x_II,cycle,2,0,0.0,0.0,0.44591044776119404,0.020089658197094278,0.44776119402985076,coexist,,0.2935323383084577,0.7064676616915423,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule50/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule50/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule50/metrics.json
0,51,I_x_II,cycle,2,0,0.0,0.0,0.8223283582089556,0.027478299693317835,0.8258706467661695,coexist,,0.4054726368159204,0.5945273631840796,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule51/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule51/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule51/metrics.json
0,56,I_x_II,fixed,1,0,0.0,0.0,0.0019303482587064678,0.02748208270276187,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule56/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule56/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule56/metrics.json
0,57,I_x_II,cycle,6,0,2.1210230918211945e-16,0.0,0.6502885572139303,0.022487747104421772,0.6533830845771144,coexist,,0.4916417910447761,0.5083582089552239,early,50,cycle,6,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule57/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule57/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule57/metrics.json
0,58,I_x_II,cycle,2,0,2.828030789094926e-16,0.0,0.41616915422885575,0.0179211548979527,0.41791044776119407,coexist,,0.30597014925373134,0.6940298507462687,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule58/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule58/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule58/metrics.json
0,62,I_x_II,near_cycle,4,0,0.06759652618519511,0.06759652618519493,0.1561194029850746,0.030615251613301482,0.15054726368159205,coexist,,0.47562189054726367,0.5243781094527363,late,150,cycle,12,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule62/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule62/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule62/metrics.json
0,72,I_x_II,fixed,1,0,0.0,0.0,0.0009950248756218905,0.01832035088509649,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule72/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule72/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule72/metrics.json
0,73,I_x_II,cycle,2,0,0.0,0.0,0.5051144278606966,0.01727537419279684,0.5074626865671642,coexist,,0.4079601990049751,0.5920398009950248,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule73/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule73/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule73/metrics.json
0,74,I_x_II,fixed,1,0,0.0,0.0,0.0015721393034825871,0.020836296069127767,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule74/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule74/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule74/metrics.json
0,76,I_x_II,fixed,1,0,0.0,0.0,0.0006965174129353234,0.015559020430429926,0.0,coexist,,0.43034825870646765,0.5696517412935324,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule76/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule76/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule76/metrics.json
0,77,I_x_II,cycle,2,0,0.0,0.0,0.016288557213930348,0.01913381609205539,0.014925373134328354,coexist,,0.3208955223880597,0.6791044776119403,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule77/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule77/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule77/metrics.json
0,78,I_x_II,cycle,2,0,0.0,0.0,0.1290547263681592,0.013238318918762173,0.1293532338308458,coexist,,0.4154228855721393,0.5845771144278606,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule78/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule78/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule78/metrics.json
0,94,I_x_II,cycle,8,0,2.1210230918211945e-16,0.0,0.23295522388059703,0.016423204332694993,0.23383084577114424,coexist,,0.43721393034825873,0.5627860696517413,early,50,cycle,8,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule94/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule94/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule94/metrics.json
0,104,I_x_II,fixed,1,0,0.0,0.0,0.0013134328358208956,0.022112345373688842,0.0,coexist,,0.5,0.5,early,50,fixed,1,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule104/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule104/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule104/metrics.json
0,108,I_x_II,cycle,2,0,3.535038486368658e-16,0.0,0.0059203980099502476,0.018917186734859277,0.004975124378109451,coexist,,0.43034825870646765,0.5696517412935324,early,50,cycle,2,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule108/hamming_distance.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule108/lag_hamming.png,/Users/amrkandil/github_repos/thesis/Distributed-Tsetlin-Machines/experiments/results_minority/I_x_II/rule0_vs_rule108/metrics.json
